latitude,longitude,event_date,elevation,slope,aspect,curvature,landslide_type,state,region,source,landslide,rain_24h,rain_72h,rain_7d,rain_14d,rainfall_intensity
27.26688611111111,88.557125,2011-07-15,913.63579644,43.266841888,181.30348036,151673248.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,26.8,159.0,304.2,710.1,0.169
27.26787777777778,88.5586111111111,2017-07-15,969.87653944,42.543979221,180.83039008,-39642329.583,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,1.4,10.0,221.6,669.5,0.14
27.28628611111111,88.54847777777778,2011-07-15,1619.6388889,41.04445733,151.01867676,-22871114.625,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,26.8,159.0,304.2,710.1,0.169
27.25210683417693,88.68219186467816,2017-07-15,1958.2592638,31.961149851,98.072926839,41548876.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,30.2,50.5,267.5,559.8,0.598
27.19174595343439,88.64391913232053,2017-07-15,1080.8549262,40.383285522,341.55588108,80084028.52799998,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,19.6,349.6,768.0,0.102
27.28974742811852,88.74852563526115,2011-07-15,2211.9814996,49.43006897,128.7672916,-157225937.78,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.26222246906145,88.73167796945613,2017-07-15,1854.3055284,35.547865126,271.40871006,-215077980.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.7,39.2,260.5,639.0,0.605
27.33162777777778,88.86180470109319,2017-07-15,4147.0401476,39.836405648,141.08329264,65133694.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.33007877526835,88.85977316426641,2017-07-15,4148.4135742,43.014732785,118.03019206,8586954.6667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.3294340174302,88.85915227076975,2017-07-15,4160.1450738,37.029640834,141.54912313,177929877.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.29094683741536,88.87426383055326,2017-07-15,3351.9228516,40.348316616,139.761478,100226770.94,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.41098611111111,88.75459416488353,2017-07-15,3838.3796658,44.361897363,20.615549511,127298131.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,19.4,47.4,225.0,496.1,0.409
27.41181156201286,88.74598902239659,2017-07-15,3852.1173231,38.599991904,268.60417345,98154514.833,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,19.4,47.4,225.0,496.1,0.409
27.28504021971184,88.79251830306967,2017-07-15,3372.5308431,42.14139684,227.49454414,17417922.333,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,15.6,43.9,231.0,540.9,0.355
27.39428131221561,88.82048835549513,2017-07-15,4469.6142578,20.48010095,238.35524326,125617383.56,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.38234357101308,88.74135653941927,2017-07-15,3649.6388889,29.275976605,331.9520874,89263062.111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,19.4,47.4,225.0,496.1,0.409
27.40117613418454,88.81546101380998,2017-07-15,4480.4351671,24.679123561,258.59152561,123301414.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.39767848740543,88.81353310482173,2017-07-15,4358.8179253,39.744684855,274.55593194,-2932227.0833,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.39797224560936,88.81427029311833,2017-07-15,4400.3549262,40.430790795,289.99445936,38693372.139,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41100045784546,88.75182980441224,2017-07-15,3851.6296115,42.119812859,327.08626302,21686023.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,19.4,47.4,225.0,496.1,0.409
27.286875,88.73990555555555,2011-07-15,2089.3857829,52.807376862,137.78555128,-55255809.938,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.2703586795352,88.85630846700964,2011-07-15,3072.0833605,41.448216756,164.41541714,-156572566.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,30.8,125.8,178.4,321.2,0.245
27.29192233711034,88.84036757844505,2017-07-15,3568.2623427,29.364418877,174.46335178,35840264.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.29244971029751,88.84062111228512,2017-07-15,3599.7499729,31.115251541,198.73136902,110566174.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.35604556650621,88.82425738107906,2017-07-15,4038.4721951,46.590858883,145.2409668,120861711.56,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.31521415421343,88.86251265193629,2017-07-15,3882.0833605,36.943109724,215.72087606,-8297513.1111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.30451934574344,88.8827354489395,2011-07-15,3648.3549533,37.260077582,237.57852342,-18172895.139,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,30.8,125.8,178.4,321.2,0.245
27.28327412582142,88.88891076512013,2017-07-15,3609.3271484,24.434056388,253.45216031,-52108742.667,Debris flow?,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.29169828518166,88.84007468411453,2017-07-15,3558.2839627,28.654762056,168.67681376,55387105.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.24694166666667,88.78705,2011-07-15,2642.3611111,39.797197978,153.17623732,-101489100.67,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.23971944444445,88.7763138888889,2010-07-15,2187.3271213,27.789340973,105.96667226,-62154504.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,20.0,76.7,377.2,709.5,0.261
27.26429722222223,88.83901666666667,2011-07-15,2535.8796115,42.504950629,210.64685906,10312915.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.26833055555555,88.83188888888888,2011-07-15,2665.2993435,36.908766429,228.05510966,128966655.56,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29276388888889,88.77533611111112,2011-07-15,2856.0432129,42.062105815,153.41199748,157480212.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29582222222223,88.78614722222223,2011-07-15,3130.9814724,48.248081631,215.46376885,94864791.111,Debris flow?,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,25.4,128.2,236.2,486.6,0.198
27.41307090535702,88.76545478239635,2017-07-15,3748.7932129,39.279401143,333.71710205,-121882096.21999995,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.25164444444445,88.74196388888889,2010-07-15,2369.8827311,31.169343101,146.89472792,125420406.89,Debris flow?,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,20.0,76.7,377.2,709.5,0.261
27.29145277777778,88.70227777777778,2011-07-15,2299.6049262,37.685133192,161.8199429,144142501.11,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.28393888888889,88.71533333333333,2011-07-15,1533.8796251,49.243693458,151.4434611,93384304.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.28454166666667,88.71551111111111,2011-07-15,1562.4290229,47.911933899,131.92601522,122188873.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.28466666666667,88.71256666666667,2011-07-15,1648.0123562,35.137825224,168.22612847,-203150580.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,26.8,159.0,304.2,710.1,0.169
27.28579444444445,88.73972222222223,2011-07-15,2016.0956624,45.646332635,146.06527201,54101942.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.28455833333334,88.74000555555556,2011-07-15,1868.8364258,56.152946472,145.18504673,191233447.11,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.28396388888889,88.73071388888889,2011-07-15,1617.3179118,48.137546115,175.5536872,-52481875.167,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30692222222222,88.72035277777778,2011-07-15,2108.5894911,46.970360226,105.93602159,50513060.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30773611111111,88.72998333333334,2011-07-15,2038.0648193,44.468024784,259.71700033,236060096.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29695555555556,88.75791111111111,2011-07-15,2584.9475098,32.753902435,148.95639208,-3509408.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30737777777778,88.74410833333333,2011-07-15,2897.3457031,45.673450894,138.55799866,177493700.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30657222222221,88.74369444444444,2011-07-15,2877.0493978,39.447432624,153.32406616,334671492.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29933611111111,88.77169166666667,2011-07-15,3087.6203885,44.987089793,215.19589572,239678617.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29409722222222,88.75883611111111,2011-07-15,2350.3981662,44.036753337,141.4130639,-70306499.75,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30500833333333,88.88196111111111,2011-07-15,3621.2839355,31.174470266,248.70966424,98753100.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,25.2,100.6,149.4,259.3,0.25
27.29390398562222,88.7495911462523,2017-07-15,2231.8364529,38.924688551,86.026110331,141511352.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,30.2,50.5,267.5,559.8,0.598
27.27645479310381,88.79754610840237,2017-07-15,3641.7963053,19.05934408,250.27804057,93531095.701,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.29161188257799,88.75007560026702,2017-07-15,2154.2006565,40.574465858,97.471321954,-228105780.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,30.2,50.5,267.5,559.8,0.598
27.27846944444444,88.79468333333332,2017-07-15,3439.8241102,34.296261258,274.13989258,-37261732.806,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,15.6,43.9,231.0,540.9,0.355
27.39307270497994,88.68033287587353,2017-07-15,2917.0833333,43.360586802,270.18650648,-22530920.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,22.8,45.9,227.8,478.8,0.497
27.39383957010557,88.68120913031072,2017-07-15,2973.8364258,27.728068882,281.91321818,40624351.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,22.8,45.9,227.8,478.8,0.497
27.39179722222222,88.67811666666667,2017-07-15,2748.5247396,35.795506583,306.90535482,-260869774.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,22.8,45.9,227.8,478.8,0.497
27.40390333690794,88.70941133300761,2017-07-15,3504.5864258,27.346776115,243.00549316,237811940.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,19.4,47.4,225.0,496.1,0.409
27.30452381400508,88.72083547491528,2010-07-15,1979.2006293,57.717934926,111.83025021,302617780.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,20.0,76.7,377.2,709.5,0.261
27.19613611111111,88.72096111111111,2011-07-15,1371.8487549,32.757244746,97.903861152,-21167273.345,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,45.5,127.2,187.0,457.2,0.358
27.30923029835148,88.72246040182499,2011-07-15,1995.1851942,57.09408866,128.66777378,-48373276.333,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30038611111112,88.71930555555556,2011-07-15,1992.7191569,53.379837884,117.67429352,248399955.56,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29355833333333,88.717825,2011-07-15,1846.0216064,37.232785967,135.10415904,52229090.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.29686388888889,88.71896666666667,2011-07-15,1827.8456896,63.999013689,103.19099087,-259624497.78,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.2516,88.79554444444445,2011-07-15,2924.9536947,45.82308197,188.09582689,192397396.5,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30835630000655,88.7213211418203,2011-07-15,2065.9814996,56.893426683,118.3053894,6257655.1111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30124166666667,88.71953611111111,2011-07-15,2005.4629991,50.535063426,108.15418582,266678607.11,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30213333333333,88.72052222222223,2011-07-15,1899.6882731,41.841490852,108.4813953,-208298110.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30571944444445,88.72093611111111,2011-07-15,2027.4383138,47.78560808,96.318543328,192989750.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30852099877428,88.72153486550467,2011-07-15,2049.6296522,57.86491055,121.69872369,-47710854.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.31255555555556,88.72418611111111,2011-07-15,1962.6481527,52.558352576,107.20350732,-17975701.333,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.30874444444445,88.73506111111111,2011-07-15,2371.6419542,45.030774858,300.61964586,28230657.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.31184435229498,88.84442901511731,2017-07-15,4132.8796658,14.54743433,101.14254761,117901186.44,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.41556111111111,88.78766666666667,2017-07-15,4370.1265734,30.432483461,304.34316678,28516379.556,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40671567439315,88.80273481565719,2017-07-15,4582.8148329,34.650342941,334.25257365,99248861.778,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40668695253415,88.80342775558407,2017-07-15,4594.7222765,28.523429977,325.66144138,147376255.11,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40695526764349,88.8041632537063,2017-07-15,4601.6142036,30.773349126,310.79803467,89942385.77799998,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.39833033265133,88.81518114438398,2017-07-15,4494.4907769,47.129038917,270.9704149,247823008.44,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.4041800068718,88.80970098011481,2017-07-15,4483.175944,35.678927528,99.006627401,78780589.111,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40589502680407,88.80641658423534,2017-07-15,4615.6975911,25.289329105,183.10639275,207836527.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40665015824408,88.80578991733844,2017-07-15,4649.54324,21.450714005,162.3387129,216277130.22,Rock slide,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40482081787735,88.80386120519165,2017-07-15,4533.0895725,32.941436344,157.95101081,37954517.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40369072680698,88.79820924593324,2017-07-15,4434.3024631,34.575924555,201.18377177,101786855.78,Rock slide - debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40761772673079,88.80520902801109,2017-07-15,4642.5863715,33.211696413,302.03416951,289058764.44,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40737388799134,88.80476890773008,2017-07-15,4603.0,43.280948215,309.24114312,8333370.722199999,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41417009524894,88.80466204398704,2017-07-15,4649.8580187,37.908235338,192.70278761,59395754.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41427393613874,88.80364022798892,2017-07-15,4624.66352,34.989842733,200.93922594,-596709.3333300002,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41482912594406,88.80322023642574,2017-07-15,4649.160536,29.017332501,229.83143785,151625781.78,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41198966400558,88.79684583317271,2017-07-15,4511.8580729,25.92536672,229.46404351,87585783.55599998,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41248855395779,88.79655510027685,2017-07-15,4516.8302951,34.367727704,230.83790419,41175332.333,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41289045387628,88.796270599554,2017-07-15,4512.5617405,39.726336585,232.31161329,14857930.819,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41389560511123,88.79557892283405,2017-07-15,4521.2407227,38.658762614,226.71680535,80584747.472,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41400459107975,88.79383035450796,2017-07-15,4468.7160916,25.012851715,162.90853373,-27643373.986,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41729368629538,88.79111515483228,2017-07-15,4440.7190755,36.452281104,151.89782206,118059172.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41663883335053,88.79346695605366,2017-07-15,4504.1017795,38.298570633,296.99116855,132714646.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.4161011696527,88.7967213129255,2017-07-15,4600.3950195,28.892326037,267.88892365,368008152.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41612208414823,88.79563568189525,2017-07-15,4549.3734266,27.926974932,308.83096653,37278244.111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41645466907499,88.79483410576539,2017-07-15,4530.4290365,34.8011979,115.11593776,160329787.78,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.41658759912672,88.79806417480142,2017-07-15,4562.9845378,39.532224019,42.761819919,56005802.556,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.4032026124998,88.78890470339161,2017-07-15,4399.3549805,39.422789256,246.32598792,211398864.89,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
